k,gamma,seed,fold,f1,train_time,test_time,total_time,f1_class_0,f1_class_1,f1_class_2,f1_class_3,f1_class_4,f1_class_5,f1_class_6
1,100.0,43,,0.494905480113658,5.4836273193359375e-06,0.6674790382385254,0.6674845218658447,0.656,0.47619047619047616,0.425531914893617,0.0,0.0,0.6666666666666666,0.7368421052631579
1,100.0,44,,0.569902334525843,1.2159347534179688e-05,0.6323959827423096,0.6324081420898438,0.64,0.42105263157894735,0.65,0.2535211267605634,0.0,0.6666666666666666,0.7478260869565218
1,100.0,45,,0.49655786917404376,2.6226043701171875e-06,0.6946969032287598,0.6946995258331299,0.6526315789473685,0.16666666666666666,0.1951219512195122,0.3157894736842105,0.0,0.0,0.7272727272727273
1,100.0,46,,0.45183153317270963,6.4373016357421875e-06,0.795853853225708,0.7958602905273438,0.7472527472527473,0.25,0.29411764705882354,0.48,0.0,0.0,0.30303030303030304
1,100.0,47,,0.5199155982454964,4.5299530029296875e-06,0.7695279121398926,0.7695324420928955,0.6382978723404256,0.25806451612903225,0.27586206896551724,0.35294117647058826,0.0,0.0,0.7368421052631579
1,100.0,48,,0.4936497882275824,5.9604644775390625e-06,0.7622253894805908,0.7622313499450684,0.5806451612903226,0.32432432432432434,0.4,0.26229508196721313,0.0,0.0,0.6956521739130435
1,100.0,49,,0.4800820426840835,1.1444091796875e-05,0.7461674213409424,0.7461788654327393,0.6875,0.12244897959183673,0.37037037037037035,0.4126984126984127,0.0,0.0,0.5045045045045045
1,100.0,50,,0.6333865252826925,1.1444091796875e-05,0.7396836280822754,0.7396950721740723,0.78,0.5555555555555556,0.4375,0.5151515151515151,0.2857142857142857,0.5,0.6991869918699187
1,100.0,51,,0.5613387835913115,6.9141387939453125e-06,0.5472273826599121,0.547234296798706,0.7,0.18181818181818182,0.41379310344827586,0.3793103448275862,0.0,1.0,0.7218045112781954
1,10000.0,42,,0.4906217722821139,3.933906555175781e-05,0.6396169662475586,0.6396563053131104,0.5952380952380952,0.35294117647058826,0.3076923076923077,0.40625,0.0,0.0,0.6021505376344086
