k,gamma,seed,fold,f1,train_time,test_time,total_time,f1_class_0,f1_class_1,f1_class_2,f1_class_3,f1_class_4,f1_class_5,f1_class_6
1,1.0,44,,0.4935418073768758,0.0804290771484375,0.9189367294311523,0.9993658065795898,0.7272727272727273,0.14285714285714285,0.08695652173913043,0.35294117647058826,0.0,0.6666666666666666,0.6455696202531646
1,1.0,45,,0.44367863857871914,0.07211804389953613,0.9985547065734863,1.0706727504730225,0.5647058823529412,0.0,0.06060606060606061,0.34375,0.0,0.6666666666666666,0.684931506849315
1,1.0,46,,0.44386654824531435,0.08563375473022461,0.9581356048583984,1.043769359588623,0.6888888888888889,0.11764705882352941,0.0,0.3137254901960784,0.0,0.0,0.6097560975609756
1,1.0,47,,0.4014868677159678,0.08273482322692871,0.9105789661407471,0.9933137893676758,0.5977011494252874,0.13333333333333333,0.08,0.16,0.0,0.0,0.6219512195121951
1,1.0,48,,0.4830778326323033,0.08763265609741211,0.93345046043396,1.021083116531372,0.575,0.34782608695652173,0.07142857142857142,0.38235294117647056,0.0,0.6666666666666666,0.6896551724137931
1,1.0,49,,0.4813633033633034,0.08204460144042969,0.9410417079925537,1.0230863094329834,0.6818181818181818,0.13333333333333333,0.0,0.4375,0.0,0.0,0.6538461538461539
1,1.0,50,,0.5068143351603988,0.10571455955505371,0.9674293994903564,1.0731439590454102,0.7422680412371134,0.0,0.41379310344827586,0.23255813953488372,0.5,0.6666666666666666,0.6375
1,1.0,51,,0.4660901048191004,0.07893538475036621,0.8823106288909912,0.9612460136413574,0.575,0.14285714285714285,0.32432432432432434,0.25806451612903225,0.0,0.6666666666666666,0.6622516556291391
1,10.0,42,,0.48753824138187724,0.08224129676818848,1.0237503051757812,1.1059916019439697,0.7032967032967034,0.43478260869565216,0.08695652173913043,0.24561403508771928,0.0,0.0,0.6754966887417219
1,10.0,43,,0.4447149747235839,0.08574557304382324,0.9365239143371582,1.0222694873809814,0.6041666666666666,0.2222222222222222,0.08,0.2909090909090909,0.0,0.0,0.6490066225165563
1,10.0,44,,0.4658852607709751,0.08200573921203613,0.9340143203735352,1.0160200595855713,0.7083333333333334,0.14285714285714285,0.0,0.32,0.0,0.6666666666666666,0.6296296296296297
1,10.0,45,,0.436722749098022,0.0814058780670166,0.9366827011108398,1.0180885791778564,0.5542168674698795,0.0,0.06060606060606061,0.34375,0.0,0.6666666666666666,0.6711409395973155
1,10.0,46,,0.43702727151466647,0.08469223976135254,0.9754934310913086,1.0601856708526611,0.6888888888888889,0.11764705882352941,0.0,0.2857142857142857,0.0,0.0,0.6060606060606061
1,10.0,47,,0.39559640177424044,0.08492422103881836,0.9874968528747559,1.0724210739135742,0.5813953488372093,0.13333333333333333,0.08333333333333333,0.1568627450980392,0.0,0.0,0.6181818181818182
1,10.0,48,,0.473709174320517,0.08772420883178711,0.9443154335021973,1.0320396423339844,0.5569620253164557,0.34782608695652173,0.08,0.38235294117647056,0.0,0.6666666666666666,0.6711409395973155
